raw_attribute_id,source_party_id,column_id,raw_value,ingestion_timestamp
RA_SP_SmartPlus_quote_member_QM038_gov_id_number,SP_SmartPlus_quote_member_QM038,23,X123456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM038_relationship_type,SP_SmartPlus_quote_member_QM038,15,Primary,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM038_gender,SP_SmartPlus_quote_member_QM038,25,F,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_first_name,SP_SmartPlus_quote_member_QM039,18,Anna,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_last_name,SP_SmartPlus_quote_member_QM039,19,Kim,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_date_of_birth,SP_SmartPlus_quote_member_QM039,20,1988-05-12,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_email,SP_SmartPlus_quote_member_QM039,21,anna.kim@email.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_phone,SP_SmartPlus_quote_member_QM039,22,+852-9555-5555,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_gov_id_type,SP_SmartPlus_quote_member_QM039,24,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_gov_id_number,SP_SmartPlus_quote_member_QM039,23,Y123456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_relationship_type,SP_SmartPlus_quote_member_QM039,15,Primary,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM039_gender,SP_SmartPlus_quote_member_QM039,25,F,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_first_name,SP_SmartPlus_quote_member_QM040,26,Brian,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_last_name,SP_SmartPlus_quote_member_QM040,27,Kim,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_date_of_birth,SP_SmartPlus_quote_member_QM040,28,1986-09-08,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_email,SP_SmartPlus_quote_member_QM040,29,brian.kim@email.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_phone,SP_SmartPlus_quote_member_QM040,30,+852-9555-5555,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_gov_id_type,SP_SmartPlus_quote_member_QM040,32,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_gov_id_number,SP_SmartPlus_quote_member_QM040,31,Z123456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_relationship_type,SP_SmartPlus_quote_member_QM040,16,Spouse,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM040_gender,SP_SmartPlus_quote_member_QM040,33,M,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_first_name,SP_SmartPlus_quote_member_QM041,18,Daniel,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_last_name,SP_SmartPlus_quote_member_QM041,19,Brown,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_date_of_birth,SP_SmartPlus_quote_member_QM041,20,1992-11-22,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_email,SP_SmartPlus_quote_member_QM041,21,daniel.brown@email.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_phone,SP_SmartPlus_quote_member_QM041,22,+852-9777-7777,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_gov_id_type,SP_SmartPlus_quote_member_QM041,24,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_gov_id_number,SP_SmartPlus_quote_member_QM041,23,AA23456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_relationship_type,SP_SmartPlus_quote_member_QM041,15,Primary,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM041_gender,SP_SmartPlus_quote_member_QM041,25,M,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_first_name,SP_SmartPlus_quote_member_QM042,18,jennifer,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_last_name,SP_SmartPlus_quote_member_QM042,19,LEE,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_date_of_birth,SP_SmartPlus_quote_member_QM042,20,1987-06-15,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_email,SP_SmartPlus_quote_member_QM042,21,jlee@email.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_phone,SP_SmartPlus_quote_member_QM042,22,85299998888,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_gov_id_type,SP_SmartPlus_quote_member_QM042,24,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_gov_id_number,SP_SmartPlus_quote_member_QM042,23,AB23456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_relationship_type,SP_SmartPlus_quote_member_QM042,15,Primary,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM042_gender,SP_SmartPlus_quote_member_QM042,25,F,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_first_name,SP_SmartPlus_quote_member_QM043,18,Person1,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_last_name,SP_SmartPlus_quote_member_QM043,19,Composite,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_date_of_birth,SP_SmartPlus_quote_member_QM043,20,1986-01-01,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_email,SP_SmartPlus_quote_member_QM043,21,person1@composite.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_phone,SP_SmartPlus_quote_member_QM043,22,+852-9000-0000,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_gov_id_type,SP_SmartPlus_quote_member_QM043,24,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_gov_id_number,SP_SmartPlus_quote_member_QM043,23,AC13456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_relationship_type,SP_SmartPlus_quote_member_QM043,15,Primary,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM043_gender,SP_SmartPlus_quote_member_QM043,25,F,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_first_name,SP_SmartPlus_quote_member_QM044,26,Person2,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_last_name,SP_SmartPlus_quote_member_QM044,27,Composite,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_date_of_birth,SP_SmartPlus_quote_member_QM044,28,1987-01-01,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_email,SP_SmartPlus_quote_member_QM044,29,person2@composite.com,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_phone,SP_SmartPlus_quote_member_QM044,30,+852-9000-0000,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_gov_id_type,SP_SmartPlus_quote_member_QM044,32,HKID,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_gov_id_number,SP_SmartPlus_quote_member_QM044,31,AC23456(7),2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_relationship_type,SP_SmartPlus_quote_member_QM044,16,Spouse,2026-01-24T13:38:27.645372
RA_SP_SmartPlus_quote_member_QM044_gender,SP_SmartPlus_quote_member_QM044,33,M,2026-01-24T13:38:27.645372
RA_SP_Smile_policy_member_PM001_first_name,SP_Smile_policy_member_PM001,66,John,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_last_name,SP_Smile_policy_member_PM001,67,Smith,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_date_of_birth,SP_Smile_policy_member_PM001,68,1985-06-15,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_email,SP_Smile_policy_member_PM001,69,john.smith@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_phone,SP_Smile_policy_member_PM001,70,+852-9123-4567,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_gov_id_type,SP_Smile_policy_member_PM001,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_gov_id_number,SP_Smile_policy_member_PM001,71,A123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_relationship_type,SP_Smile_policy_member_PM001,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM001_gender,SP_Smile_policy_member_PM001,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_first_name,SP_Smile_policy_member_PM002,66,Sarah,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_last_name,SP_Smile_policy_member_PM002,67,Lee,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_date_of_birth,SP_Smile_policy_member_PM002,68,1982-03-20,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_email,SP_Smile_policy_member_PM002,69,sarah.lee@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_phone,SP_Smile_policy_member_PM002,70,+852-9234-5678,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_gov_id_type,SP_Smile_policy_member_PM002,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_gov_id_number,SP_Smile_policy_member_PM002,71,B234567(8),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_relationship_type,SP_Smile_policy_member_PM002,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM002_gender,SP_Smile_policy_member_PM002,73,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_first_name,SP_Smile_policy_member_PM003,74,David,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_last_name,SP_Smile_policy_member_PM003,75,Lee,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_date_of_birth,SP_Smile_policy_member_PM003,76,1980-07-10,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_email,SP_Smile_policy_member_PM003,77,david.lee@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_phone,SP_Smile_policy_member_PM003,78,+852-9234-5678,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_gov_id_type,SP_Smile_policy_member_PM003,80,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_gov_id_number,SP_Smile_policy_member_PM003,79,B345678(9),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_relationship_type,SP_Smile_policy_member_PM003,65,Spouse,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM003_gender,SP_Smile_policy_member_PM003,81,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_first_name,SP_Smile_policy_member_PM004,74,Emma,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_last_name,SP_Smile_policy_member_PM004,75,Lee,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_date_of_birth,SP_Smile_policy_member_PM004,76,2010-11-05,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_phone,SP_Smile_policy_member_PM004,78,+852-9234-5678,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_gov_id_type,SP_Smile_policy_member_PM004,80,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_gov_id_number,SP_Smile_policy_member_PM004,79,C456789(0),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_relationship_type,SP_Smile_policy_member_PM004,65,Child,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM004_gender,SP_Smile_policy_member_PM004,81,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_first_name,SP_Smile_policy_member_PM005,66,Michael,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_last_name,SP_Smile_policy_member_PM005,67,Chen,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_date_of_birth,SP_Smile_policy_member_PM005,68,1975-09-08,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_email,SP_Smile_policy_member_PM005,69,michael.chen@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_phone,SP_Smile_policy_member_PM005,70,+852-9456-7890,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_gov_id_type,SP_Smile_policy_member_PM005,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_gov_id_number,SP_Smile_policy_member_PM005,71,E123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_relationship_type,SP_Smile_policy_member_PM005,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM005_gender,SP_Smile_policy_member_PM005,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_first_name,SP_Smile_policy_member_PM006,74,Linda,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_last_name,SP_Smile_policy_member_PM006,75,Chen,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_date_of_birth,SP_Smile_policy_member_PM006,76,1977-12-03,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_email,SP_Smile_policy_member_PM006,77,linda.chen@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_phone,SP_Smile_policy_member_PM006,78,+852-9456-7890,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_gov_id_type,SP_Smile_policy_member_PM006,80,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_gov_id_number,SP_Smile_policy_member_PM006,79,E234567(8),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_relationship_type,SP_Smile_policy_member_PM006,65,Spouse,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM006_gender,SP_Smile_policy_member_PM006,81,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_first_name,SP_Smile_policy_member_PM007,66,Robert,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_last_name,SP_Smile_policy_member_PM007,67,Taylor,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_date_of_birth,SP_Smile_policy_member_PM007,68,1970-05-22,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_email,SP_Smile_policy_member_PM007,69,robert.taylor@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_phone,SP_Smile_policy_member_PM007,70,+852-9567-8901,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_gov_id_type,SP_Smile_policy_member_PM007,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_gov_id_number,SP_Smile_policy_member_PM007,71,F123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_relationship_type,SP_Smile_policy_member_PM007,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM007_gender,SP_Smile_policy_member_PM007,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_first_name,SP_Smile_policy_member_PM008,66,Grace,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_last_name,SP_Smile_policy_member_PM008,67,Park,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_date_of_birth,SP_Smile_policy_member_PM008,68,1992-08-14,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_email,SP_Smile_policy_member_PM008,69,grace.park@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_phone,SP_Smile_policy_member_PM008,70,+852-9678-9012,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_gov_id_type,SP_Smile_policy_member_PM008,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_gov_id_number,SP_Smile_policy_member_PM008,71,G123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_relationship_type,SP_Smile_policy_member_PM008,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM008_gender,SP_Smile_policy_member_PM008,73,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_first_name,SP_Smile_policy_member_PM009,66,James,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_last_name,SP_Smile_policy_member_PM009,67,Wilson,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_date_of_birth,SP_Smile_policy_member_PM009,68,1985-03-15,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_email,SP_Smile_policy_member_PM009,69,james.w@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_phone,SP_Smile_policy_member_PM009,70,+852-9789-0123,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_gov_id_type,SP_Smile_policy_member_PM009,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_gov_id_number,SP_Smile_policy_member_PM009,71,H123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_relationship_type,SP_Smile_policy_member_PM009,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM009_gender,SP_Smile_policy_member_PM009,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_first_name,SP_Smile_policy_member_PM010,66,Cathy,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_last_name,SP_Smile_policy_member_PM010,67,Smith,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_date_of_birth,SP_Smile_policy_member_PM010,68,1978-11-10,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_email,SP_Smile_policy_member_PM010,69,catherine.smith@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_phone,SP_Smile_policy_member_PM010,70,+852-9901-2345,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_gov_id_type,SP_Smile_policy_member_PM010,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_gov_id_number,SP_Smile_policy_member_PM010,71,J123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_relationship_type,SP_Smile_policy_member_PM010,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM010_gender,SP_Smile_policy_member_PM010,73,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_first_name,SP_Smile_policy_member_PM011,66,Zhang,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_last_name,SP_Smile_policy_member_PM011,67,Wei,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_date_of_birth,SP_Smile_policy_member_PM011,68,1982-07-25,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_email,SP_Smile_policy_member_PM011,69,wei.zhang@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_phone,SP_Smile_policy_member_PM011,70,+852-9012-3456,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_gov_id_type,SP_Smile_policy_member_PM011,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_gov_id_number,SP_Smile_policy_member_PM011,71,K123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_relationship_type,SP_Smile_policy_member_PM011,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM011_gender,SP_Smile_policy_member_PM011,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_first_name,SP_Smile_policy_member_PM012,66,Susan,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_last_name,SP_Smile_policy_member_PM012,67,Martinez,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_date_of_birth,SP_Smile_policy_member_PM012,68,1987-02-18,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_email,SP_Smile_policy_member_PM012,69,susan.martinez@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_phone,SP_Smile_policy_member_PM012,70,+852-9123-4567,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_gov_id_type,SP_Smile_policy_member_PM012,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_gov_id_number,SP_Smile_policy_member_PM012,71,L123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_relationship_type,SP_Smile_policy_member_PM012,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM012_gender,SP_Smile_policy_member_PM012,73,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM013_first_name,SP_Smile_policy_member_PM013,66,Unknown,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM013_last_name,SP_Smile_policy_member_PM013,67,Unknown,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM013_relationship_type,SP_Smile_policy_member_PM013,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_first_name,SP_Smile_policy_member_PM014,66,Peter,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_last_name,SP_Smile_policy_member_PM014,67,Johnson,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_date_of_birth,SP_Smile_policy_member_PM014,68,1975-09-14,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_email,SP_Smile_policy_member_PM014,69,peter.johnson@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_phone,SP_Smile_policy_member_PM014,70,+852-9234-5678,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_gov_id_type,SP_Smile_policy_member_PM014,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_gov_id_number,SP_Smile_policy_member_PM014,71,M123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_relationship_type,SP_Smile_policy_member_PM014,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM014_gender,SP_Smile_policy_member_PM014,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_first_name,SP_Smile_policy_member_PM015,66,Nancy,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_last_name,SP_Smile_policy_member_PM015,67,White,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_date_of_birth,SP_Smile_policy_member_PM015,68,1995-04-08,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_email,SP_Smile_policy_member_PM015,69,nancy.white@email.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_phone,SP_Smile_policy_member_PM015,70,+852-9345-6789,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_gov_id_type,SP_Smile_policy_member_PM015,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_gov_id_number,SP_Smile_policy_member_PM015,71,N123456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_relationship_type,SP_Smile_policy_member_PM015,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM015_gender,SP_Smile_policy_member_PM015,73,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_first_name,SP_Smile_policy_member_PM016,66,Member1,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_last_name,SP_Smile_policy_member_PM016,67,LargeFamily,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_date_of_birth,SP_Smile_policy_member_PM016,68,1980-01-01,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_email,SP_Smile_policy_member_PM016,69,member1@largefamily.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_phone,SP_Smile_policy_member_PM016,70,+852-9000-0000,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_gov_id_type,SP_Smile_policy_member_PM016,72,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_gov_id_number,SP_Smile_policy_member_PM016,71,O013456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_relationship_type,SP_Smile_policy_member_PM016,64,Primary,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM016_gender,SP_Smile_policy_member_PM016,73,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_first_name,SP_Smile_policy_member_PM017,74,Member2,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_last_name,SP_Smile_policy_member_PM017,75,LargeFamily,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_date_of_birth,SP_Smile_policy_member_PM017,76,1975-01-01,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_email,SP_Smile_policy_member_PM017,77,member2@largefamily.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_phone,SP_Smile_policy_member_PM017,78,+852-9000-0000,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_gov_id_type,SP_Smile_policy_member_PM017,80,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_gov_id_number,SP_Smile_policy_member_PM017,79,O023456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_relationship_type,SP_Smile_policy_member_PM017,65,Spouse,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM017_gender,SP_Smile_policy_member_PM017,81,F,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_first_name,SP_Smile_policy_member_PM018,74,Member3,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_last_name,SP_Smile_policy_member_PM018,75,LargeFamily,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_date_of_birth,SP_Smile_policy_member_PM018,76,1970-01-01,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_email,SP_Smile_policy_member_PM018,77,member3@largefamily.com,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_phone,SP_Smile_policy_member_PM018,78,+852-9000-0000,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_gov_id_type,SP_Smile_policy_member_PM018,80,HKID,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_gov_id_number,SP_Smile_policy_member_PM018,79,O033456(7),2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_relationship_type,SP_Smile_policy_member_PM018,65,Child,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM018_gender,SP_Smile_policy_member_PM018,81,M,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM019_first_name,SP_Smile_policy_member_PM019,74,Member4,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM019_last_name,SP_Smile_policy_member_PM019,75,LargeFamily,2026-01-24T13:38:27.989078
RA_SP_Smile_policy_member_PM019_date_of_birth,SP_Smile_policy_member_PM019,76,1965-01-01,2026-01-24T13:38:27.989078
